ID,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,112,113,114
"1",9015.51344783194,13175.306728321,14062.6987931097,9037.25063844149,5975.89437062931,15338.5239069721,16922.4575463442,7787.28735331296,6012.41840955044,9049.85143192602,9859.77770176938,10467.3749864792,10630.004754003,8422.13985555387,11293.7393755934,9424.84530493809,8079.42306841233,6533.21758718481,4360.08106413289,6490.04869499878,1599.34494810793,13244.4482672764,10832.9148341637,1136.86109677648,3222.27995976176,1819.10639995122,7376.47083246132,4143.72474735168,3822.36729170323,8634.44559531021,4267.41194189414,5604.49822358064,0,11738.5978015982,2340.64633622002,1728.08465213807,2727.39109824736,11639.9426024346,3842.09533690678,8722.9032325882,3212.02565767165,6066.23803313821,2395.8705546551,3876.96195456192,3814.06191323249,11918.8070167526,10216.6842825186,11649.5673144203,12434.675307526,13230.2564186581,12890.7947151462,11110.2067564364,15885.0304887039,13302.1713450063,11640.8554443019,4656.42606249326,7210.81658417155,10863.6842826005,10406.6597525424,6179.2194382213,9931.57054524267,11511.3938263321,12770.3271833947,11304.7704852956,9089.56176217255,8178.59903439197,11116.675028771,4515.36021849432,2113.12635833749,5391.15262659915,13922.521281691,17268.8333292315,12230.8489644891,7707.08595037423,11276.8772794781,19504.1907115984,9985.43537936486,13412.7378980873,13289.7709353953,9676.22364664336,10771.1934931472,6254.61088416759,3713.14948024344,2149.97599948255,6434.37221543921,3762.84000663923,5191.08365156363,13956.2446335016,10063.1050645787,6626.9954952526,6779.64275191919,6998.65907505953,6940.46911956361,7728.60970983039,5968.14767019818,16869.6597356018,16363.7656292176,5569.47590715465,9579.09645967989,10607.2411286353,6248.9747946438,7218.7095471357,9757.64255162551,13400.9880941601,8477.69139829056,12084.7376705834,14741.629149918,15214.229698332,15987.2750298596,11637.1994404381,7148.26375821724,12653.8731096585,18625.0125528503,9982.81329816098
"2",12220.6670886978,1944.45460850941,3693.77917331682,13583.7877317076,11860.4689738711,3641.33716916933,23427.661629587,3973.95064642894,6070.29377534919,3575.45635401182,7915.1884877949,4710.00833007923,11204.4772522955,8974.63269957026,10277.5215051508,10166.0000792892,17024.4709678836,16089.6638513696,13291.5699479115,17952.0528924504,10280.5760688056,1604.78117372862,977.982054868321,12708.3174476734,8522.08243660759,13519.2115085829,12195.0754560078,7735.14837243649,10806.5589680955,5277.41261526639,12094.6036162787,10117.9027470304,11738.5978015982,0,9879.75895772681,11631.3898330053,12618.1459750705,1941.29928937572,9227.81727053347,5836.84060971526,11642.1794517606,7005.28294895128,10649.8199139698,8955.13512689574,14956.6178576439,16052.1239749691,11953.0971765,12828.1030667371,15129.2745467091,14878.1695082501,13206.1739100847,6604.16268740872,21766.0170624969,19434.9384734076,18195.4827713906,10897.123461022,7344.03178320987,14070.7621909266,12310.4372045515,14631.4097174185,2215.06004383471,19298.7310590234,20650.4540109226,4327.76478367412,16566.4920586183,14629.2826367227,16899.3188188592,7667.89617382222,9726.9329684541,8948.05495141606,11638.1563395963,16040.1875935199,13975.1840741756,11889.7451580446,6679.26190801071,24841.0088660498,1993.45707708125,10162.3482431088,12203.2881284836,10406.0356605496,9508.1627193611,12928.1613480987,14288.6929982835,12540.5114067114,13224.9578561823,12957.2555803018,12615.1118343409,21309.3188709289,14018.5765455045,10466.4534347693,8643.47417797894,11155.4229002906,9481.85460698939,7134.89656959805,8042.54516335827,17923.0899035884,16332.8796546665,7015.25749185006,2975.23036696213,3648.70191851993,5512.97368048919,5123.03808060354,18459.1239913334,8032.56614187163,10796.3132458813,8759.83863193053,15353.4000484942,17450.5536353803,18694.6167048322,20412.5685651208,17438.8701769021,5784.1217842469,18939.2489577817,7386.71014303104
"3",7282.61305972658,11157.4761910902,11906.599149292,7625.36974825102,4540.80270464669,13397.8083381275,18824.2447251145,6062.63766506034,4758.13722155374,7645.14502372181,9553.77604653258,9415.47287972523,8589.41795119265,6202.56245754307,9115.17016197939,7314.22616424699,10190.2999505046,8704.91165817668,6238.48397311329,8787.03892912571,1973.43564479004,11443.6750517283,9035.2548114143,2979.53124028201,1941.81679818238,3827.69673250607,5838.73342929505,2151.6778259264,2247.2388041425,6336.09912590492,3319.18874210233,3639.05146118336,2340.64633622002,9879.75895772681,0,1759.55371368291,2881.50834360551,9555.06845904947,1556.50858735448,7914.84457902274,4686.20722508222,5379.95651558923,3390.93972338682,3815.76783725218,6152.21057504293,13221.3052257439,10845.5336395943,9762.77723370101,10861.2957707312,11508.0314766339,10947.3494636572,8769.61387576618,17663.0920287186,15059.592698806,13423.5263369978,5627.22095681606,6794.71681731734,9293.09813246678,8551.10924153364,8093.3128240213,8295.52270206378,13515.5131727891,14817.7297689953,9031.16337920278,10952.2539008449,9756.4435090231,12723.8555983375,3672.8837433285,1892.62158555015,5511.92656997636,11739.1686163538,15287.6293215878,13037.8131620394,8644.03131633326,10602.6021578168,21257.2204522933,8013.4949542525,11147.6815891111,11195.3304353429,9994.02723201545,10762.386631003,7696.17188468052,5974.2477834963,4232.31517197264,5423.84011684804,3555.23329874025,4241.8618717197,15941.8742121978,11201.5362344057,7261.3914708265,6799.59101673322,5221.87387076851,4809.62467294637,5390.64957442405,3643.94353323515,15193.0699402968,14509.1670155167,3289.13342342906,7475.05328974784,8380.95042434727,4393.10908340442,5058.48619452849,11872.9450823587,11063.5224321122,6512.25452679966,9782.3062073238,12922.0244811277,13684.2361778426,14575.6263285675,13800.898394664,9444.71850693212,10332.8183513401,16883.331499706,7653.366092434
"4",7329.89194154932,12872.3923830956,13551.3013057025,7310.10750374696,4260.0475348009,15130.8820179312,18624.2077552617,7821.10489893994,6426.9419152704,9370.31008984996,10922.6531922363,11064.3637768667,9055.54474211483,7028.88303299762,9822.5275642124,7909.24733308564,9726.01073270056,8152.31411548007,6085.97644976429,7474.30899378729,2637.99356536987,13199.5797256659,10792.9068753016,1616.10772445657,3525.04240237659,2399.56139980914,5664.07081095269,3910.75692332653,2207.54318203276,7849.4413711478,2541.48366357125,4066.09705630095,1728.08465213807,11631.3898330053,1759.55371368291,0,1260.7519939562,11247.9102446745,2767.97746283551,9475.61081351016,4888.56640298186,6862.86050349264,3880.15731098711,4956.9460467035,5181.23198960226,13612.055477454,11714.7321219724,9996.85096979531,10713.591594704,11528.538145734,11255.4048855052,10055.4356792816,17606.7508099056,15026.7972174355,13364.4556675307,6217.25116014881,8185.81571344379,9144.46464759809,8748.77797771287,7895.90543478656,10051.7026612973,13192.0242753085,14431.9037877902,10566.4397511261,10807.1617021394,9901.26671549332,12843.3851621315,5174.29228781551,2918.5181398218,6615.02256665296,12441.0719467729,15638.366444683,13799.1255624831,9293.93117971164,12131.3376792382,21226.9603112121,9749.24388821424,12040.701746979,11735.7043988907,11045.6548702969,11995.7413905698,7955.00471785114,5288.00405384624,3865.37399618371,4719.86440689543,2188.35794327133,3473.4221365684,15638.6549115544,11717.5556495221,8097.51195411045,7980.47481525266,5343.30944159794,5481.30581736544,6648.69296853105,4852.65594810256,15155.9862586908,14688.1931917579,4890.16288841924,9167.66288633626,9981.11684243455,6152.37702114799,6739.02178033088,11394.4196593112,12256.7580898685,6880.6798740904,10798.8724907494,13059.1224044789,13488.2515446967,14259.5238057797,13235.7079142444,8612.61322204651,11751.4498269822,16920.1904927951,8810.27224151957
"5",6851.63847848129,13757.0783546428,14314.6933488585,6590.50301307658,3726.83559783418,16051.0206177078,19313.4508530476,8898.56866321315,7626.57510539425,10525.2536889569,12183.3529442031,12277.8438097904,8823.22258377701,7123.22617331305,9752.16347632528,7801.2583931179,10322.7018915619,8719.75082208277,6943.29012531371,7392.51527970132,3876.65907827464,14203.9610856592,11814.2277826151,2075.6276470236,4746.49968840911,2550.95305577861,5103.92714399451,4982.40112124716,2276.35811316284,8503.66810108156,1880.00334892487,4067.19851360863,2727.39109824736,12618.1459750705,2881.50834360551,1260.7519939562,0,12097.9913486392,3468.37703000696,10717.9075076497,5937.37021434418,8115.65092462227,5047.62204308728,6212.34805331476,5534.38164366685,14624.212396613,12898.1884223315,9581.22453725692,10033.8363507741,10946.1081455737,10870.7401017853,10455.290816795,18382.9617085897,15828.6185608241,14162.69221542,7361.37127965008,9446.15911972811,8489.41494980518,8333.96807952533,8684.8140738811,11139.3203283025,13838.3622613209,15029.2056752964,11210.0787919624,11581.228650547,10832.299140867,13737.1961931062,6421.2106706127,4177.91567525904,7860.99194824063,12326.9183206409,15238.4288108771,14945.6522348797,10425.6763631017,13381.4510707105,22004.7524790376,10693.1629615344,12080.289930104,11510.1165292497,12271.9391635032,13247.887138851,8959.63244522108,5858.53247497999,4716.55455092829,3849.78396737632,1042.87286947686,2658.33413095909,16280.1079561851,12788.8541204063,9288.13969115472,9231.67391396535,5011.29444371756,5535.4295680692,7097.48524453351,5342.03956093272,14502.9312948515,14178.6114127884,5704.74389081489,10030.0304761416,10706.9437966265,7207.77455218612,7607.40802509275,11959.1918505464,12546.2953171458,6644.45639968878,10955.3926319644,12536.2402011331,12749.5687002877,13444.0068729329,13722.3704726542,8964.08893386794,12259.3941798117,16302.9030577478,9118.36523847691
"6",10762.0043916323,1709.15743114622,2533.32926423411,12193.5763445575,10804.2493644322,4059.09539215173,24609.4872045156,4340.42787154506,6562.97252268097,4790.52980333905,9458.78744795867,6400.96141825164,9519.23400562902,7509.17641127031,8494.29667919988,8581.49246197286,17699.1552849974,16626.7849059759,13797.8322208614,18048.0727096635,10320.5587252263,3063.22402589589,2370.09322756919,12503.0313577688,8521.53502637497,13341.933957343,10949.7598141451,7502.61264713309,10087.6579826822,3980.79624226479,11306.819945642,9108.35272176985,11639.9426024346,1941.29928937572,9555.06845904947,11247.9102446745,12097.9913486392,0,8631.76737662686,7196.49260323807,12070.5351304092,7782.23493847267,10934.466724308,9406.40368027841,15122.3940708544,17365.8268492411,13362.0835964193,11114.7874682621,13464.291222556,13130.8153841807,11407.2386924896,4747.25200734479,23003.8624445309,20595.069966493,19268.5474474187,11574.3860132055,8436.7206337676,12499.6163626777,10695.8024629835,15292.9560129731,3497.14411445366,20221.1159255684,21586.7835813934,2427.21381564734,17458.1655983581,15586.4517098354,18037.1514368197,8045.21665739516,9778.65530266685,9735.18948304526,9727.00784367774,14116.5161735159,15479.2562592513,12980.7504054029,8439.04583243004,26189.1364336919,1857.73371100104,8239.92330152128,10339.7238698395,11831.4291781837,11105.500170194,13749.927999439,14563.5513089066,12749.0283421326,12163.0033164214,12287.8424087242,11704.8773403944,22337.7533789755,15272.2391258304,11463.9588473684,9685.56541914652,9929.43468188515,8254.96558981291,5857.72600561877,7091.42969526522,16074.797327055,14450.0140545066,6393.90270691881,2080.83536632005,1922.65544909268,5467.39300613289,4509.1262398825,19214.4169125888,6091.47873020669,9352.7526460355,6870.97504892499,13520.677414289,15686.5810216176,16942.6652381765,21197.0324147463,17868.0292244396,3846.71520388811,17045.1559213054,5680.38183767748
"7",5959.84326200929,10297.49243984,10855.5273212053,6509.11081595052,3574.10772064889,12602.9686733265,20339.0055401753,5700.32195877241,4968.90255406986,7520.1703296468,10170.0113550142,9521.56597894953,7083.42463022278,4647.30480751923,7563.94815227288,5785.55519693285,11745.0811035685,10261.2680495259,7776.30255318247,10174.1617422411,3461.45637569647,10826.3626474335,8470.76307954336,4287.70899775286,2739.42981847259,5120.71071502284,4698.67064239402,2059.17401242603,1656.6818704889,5091.57740725282,2984.19834327301,2274.60761627593,3842.09533690678,9227.81727053347,1556.50858735448,2767.97746283551,3468.37703000696,8631.76737662686,0,8257.62714785021,6178.71334888877,5957.9179124774,4844.48432659051,4894.92788752198,7650.29826471726,14562.4620491436,11930.8782764856,8322.4833913362,9584.96712864042,10142.2619636955,9474.01847529119,7327.76471239439,19146.8037151656,16542.1551568801,14916.4599623279,6967.64340851511,7449.78561287127,8037.908342124,7136.91798099916,9628.55846208363,7923.25900675086,15055.7828356488,16363.6712041759,7809.22302106529,12469.9636436293,11209.2619896667,14169.8807472303,4343.20444152858,3252.57730413086,6529.65344131465,10185.8255726914,13788.0896217026,14177.1348036277,9896.56358977067,10952.4958905568,22728.9159231912,7272.5086785527,9594.83100656614,9662.98494356994,10945.1320886167,11523.4574750595,9130.0746265763,7518.85544629464,5788.6472683092,4718.97766637878,3730.83338448349,3722.81130740717,17476.9270852153,12496.7921743964,8426.64619576725,7698.83910005287,3928.23449181146,3287.89390041139,3922.2121778979,2136.65057426586,13831.9354737815,13064.0783338296,2243.7106290423,6568.47398532809,7257.90919979525,4013.05049124004,4155.67350837359,13427.4153354803,9580.45972463191,5059.56497594817,8244.49692532667,11498.7789370823,12409.5035836508,13361.903605175,15357.2715589335,10980.8697917063,8986.87420723326,15484.3274313965,6148.92607014711
"8",13525.5671494046,7781.2873059616,9480.60883287264,14469.9939260732,11784.8888843274,9045.46695987871,17597.4071529526,3831.49952146629,3291.67081142117,2412.68508910572,2427.85086842283,1932.22772863419,13569.3123035535,10813.1785382794,13217.1353271982,12240.4360557197,11746.904546236,11092.4949976114,8505.71770617372,13848.5730224197,7134.21549517543,6626.06581254617,4962.75850345055,9856.94576396169,5983.81115953235,10484.2065427804,12717.7197537056,6198.53372289898,9836.00887481996,7754.31296798734,11109.2056141961,10207.8006006196,8722.9032325882,5836.84060971526,7914.84457902274,9475.61081351016,10717.9075076497,7196.49260323807,8257.62714785021,0,7194.54581585222,2657.14431359192,6729.38648792906,4921.4954226016,10860.906252302,10221.3597899477,6167.08709309632,15163.4266848288,17046.8450585843,17233.847655493,15968.3632305037,10424.7679560943,15929.3051006997,13614.2129774896,12421.7160000885,5926.08783502476,1876.77853129247,15643.4284970654,14241.3120591959,9452.61593779018,3720.30620689892,13647.6874075968,14975.9682105992,8801.91143929799,10979.4658061723,8992.45993386364,11092.9522871147,4302.96594239231,6674.70305967603,3970.20282459679,15326.2583389548,19674.9985041829,8299.28851351532,6152.60287107313,2700.60513155236,19026.5734175535,5543.03080507262,14074.6389251749,15452.8369582348,4635.13465023364,4105.66205391949,7531.62781138234,9972.99152714636,8558.20124894972,12976.3707038052,11469.3992552457,11944.7385645351,15554.4114777518,8182.57169185984,4889.06358164751,3109.56845028889,11767.0851239289,10411.0077810678,8841.25160103816,8496.55780283204,20757.0927192066,19511.2385672181,6918.54438859641,6261.74349055223,7820.83586023207,4761.21842543684,6088.45452985849,13026.8007929224,12540.6104476113,12238.0605703044,12488.5403514067,18194.35473066,19754.4243470218,20871.0747667499,14913.9139766234,12608.4970567227,10572.9007605994,22128.7389675176,10418.123944576
"9",11930.3624353132,13366.1674448347,14600.4042612501,12118.4285101538,9018.40069446741,15268.8716593523,14163.3801773147,7774.4798966074,5580.76710284182,8352.04531102793,7614.55728366333,9113.6281432015,13260.4105860907,10771.3016651421,13699.6873115828,11962.3019952336,5834.62568929953,4583.48406987504,1772.23028087502,6654.26895958633,2720.13331287798,12954.9584973341,10669.0495430953,4067.1337047535,4026.667625323,4249.3469822657,10390.971875754,5351.26854617585,6747.1943446863,9955.5655392491,7415.32307683261,8322.14672324983,3212.02565767165,11642.1794517606,4686.20722508222,4888.56640298186,5937.37021434418,12070.5351304092,6178.71334888877,7194.54581585222,0,4820.39183558018,1366.08303296553,2689.61887911494,3677.66272878655,8723.83150020583,7159.60992463076,14447.932125064,15456.9305092408,16163.8495029569,15632.3586443424,12752.4312045202,12977.3111918483,10373.5431277523,8740.32366240122,1664.47358890715,5372.54403336177,13882.3273880123,13231.94905641,3531.53951532972,9536.30704962769,8943.19867447299,10279.738099683,12375.305778177,6301.08335394737,5088.12241622762,8055.49314105962,4027.6694400432,2980.02403462304,3250.72341867647,16301.555562737,19963.9468184195,9073.57376577827,4553.40837244586,9372.18809870325,16571.4246951879,10242.6080579226,15577.4174021702,15835.0298038561,6842.80318708066,8173.92749358511,3075.95642684035,2782.89098720632,1612.76028881102,9605.31574017585,6974.69817931777,8357.95082891928,11337.5581393539,6851.51299606285,3708.7010014002,4474.93737894781,9872.77886564613,9466.5500349463,9602.04039028238,8051.03745814527,19839.3704580272,19193.929956714,7080.87847510048,10181.5699864378,11517.4915955692,6710.26602260167,8175.40740334188,7476.49198551226,15128.7018063336,11198.3256843695,14114.8754517984,17602.029844027,18264.9743109967,19091.317932648,9463.20894302125,5809.55164803225,13960.2348186628,21550.6706488988,11881.6517793185
